customer_id,oborot_month,trans_month,trans_vs_med,prih_month_all,prih_month_vs_med,prih_month_cash,prih_cash_part,rash_month_all,rash_month_vs_med,rash_month_cash,rash_cash_part,rash_prih_ratio
14212610,786181.75,26.866667,1.2403816,149200.67,0.74308723,60265.406,0.4039191,636981.13,0.96645182,269659.63,0.42333943,4.2692623
14219972,1075837.6,22.866667,1.0557094,376714.94,1.8762118,349614.22,0.92805797,699122.63,1.0607353,236719.53,0.33859465,1.8558351
14221391,1250210.4,27.200001,1.255771,602055.13,2.9985087,490807.47,0.81521875,648155.25,0.98340571,302187.97,0.46622702,1.0765694
14222226,1095254.1,59.333332,2.7393043,128394.52,0.63946307,110648.78,0.86178076,966859.63,1.466956,693389.06,0.71715516,7.5303226
14230443,309075.0,6.5333328,0.30163124,54201.438,0.26994783,36234.113,0.66849595,254873.56,0.38670382,230131.5,0.90292066,4.7022529
14231524,439557.81,33.733334,1.5574023,195694.14,0.97464579,195694.14,0.99999487,243863.69,0.3699992,90136.094,0.3696152,1.2461407
14238559,2615372.8,17.266666,0.79716831,1267070.9,6.3105893,286728.59,0.2262923,1348301.9,2.0456946,1162186.5,0.86196256,1.0641085
14246947,3278351.5,28.200001,1.301939,817977.5,4.0739002,642257.06,0.78517598,2460374.0,3.7329724,1965475.8,0.79885215,3.0078712
14248648,752833.88,8.2666664,0.38165587,333150.25,1.6592398,191801.2,0.5757181,419683.63,0.63675988,50907.426,0.12129924,1.259739
14252692,2115833.5,87.666664,4.047399,343893.94,1.7127483,96574.375,0.28082523,1771939.6,2.6884539,822243.25,0.46403545,5.1525607
14257147,1215254.4,36.933334,1.70514,190474.23,0.94864833,50907.426,0.26726532,1024780.1,1.5548351,587831.0,0.57361621,5.3801227
14260146,677544.44,26.333332,1.2157587,345739.53,1.72194,18191.918,5.2617259E-2,331804.91,0.50342697,105258.59,0.31722939,0.95969343
14264900,2393234.0,37.066666,1.7112957,47912.871,0.2386279,47912.871,0.99997914,2345321.0,3.5584097,901360.88,0.38432285,48.948689
14267405,1464371.1,23.0,1.0618652,1.4973333,7.4574009E-6,0.0,0.0,1464369.6,2.221797,1098252.9,0.74998283,586373.31
14275743,627790.5,11.133333,0.51400429,9249.3857,4.6066146E-2,8983.6631,0.97116637,618541.13,0.93847394,603253.0,0.97528201,66.866524
14299428,844458.75,23.799999,1.0987996,409595.16,2.0399702,46041.273,0.11240651,434863.59,0.65979147,190753.11,0.43864945,1.0616887
14300407,778961.5,17.266666,0.79716831,118284.9,0.58911258,4491.832,3.7974365E-2,660676.63,1.0024035,491930.44,0.74458468,5.5854216
14301268,4.0849116E+7,54.533333,2.5176978,2.0161588E+7,100.41389,8020449.5,0.39780837,2.0687526E+7,31.387897,1.9992244E+7,0.96639115,1.0260861
14307675,1.4558555E+7,59.133331,2.7300708,6565895.0,32.701145,6140881.5,0.93526947,7992660.5,12.126767,1837608.3,0.22991194,1.2172993
14330113,1998038.4,42.066666,1.942136,665576.5,3.3148737,91483.633,0.13745001,1332461.9,2.0216615,732018.81,0.54937279,2.0019636
14331004,6.1916844E+7,65.466667,3.0224683,3.0743474E+7,153.11649,7222914.5,0.23494138,3.1173372E+7,47.297417,2.7184666E+7,0.87204766,1.0139834
14332733,41096.527,8.333333,0.38473374,22324.404,0.11118569,22324.404,0.99995524,18772.123,2.8481776E-2,4042.6487,0.21534234,0.84084135
14349913,1251778.5,27.266666,1.2588488,222354.64,1.1074274,101066.21,0.45452505,1029423.9,1.5618808,584229.5,0.56752998,4.6296277
14353260,832856.5,50.933334,2.3514926,29945.543,0.14914243,29945.543,0.99996662,802911.0,1.2182069,274974.97,0.34247211,26.811474
14360608,329826.97,7.5999999,0.3508772,0.0,0.0,0.0,0.0,329826.97,0.50042593,121728.63,0.36906704,329826.97
14361176,305613.78,4.7333331,0.21852876,74833.914,0.37270695,10480.94,0.14005415,230779.88,0.35014796,200784.88,0.87002385,3.083853
14362107,851916.94,21.4,0.98799628,205005.39,1.0210202,176109.75,0.85904509,646911.56,0.98151869,541265.69,0.83669066,3.1555676
14366449,6743501.5,99.333336,4.5860267,934057.5,4.6520309,14972.771,1.6029801E-2,5809444.0,8.8143082,2709236.5,0.46635032,6.2195721
14380708,247537.44,8.333333,0.38473374,71219.484,0.35470545,37806.25,0.5308339,176317.95,0.26751629,134530.36,0.76299429,2.4756634
14382698,793354.5,39.333332,1.8159434,130975.82,0.65231919,87590.719,0.66874975,662378.69,1.004986,188058.02,0.28391272,5.0572209
14392168,389116.38,11.8,0.544783,63813.957,0.31782255,53228.207,0.83410233,325302.44,0.49356115,257082.5,0.79028523,5.097589
14396005,938890.94,23.333332,1.0772545,256932.77,1.2796421,247050.73,0.96153474,681958.19,1.0346928,487513.47,0.71487194,2.6542177
14401707,335766.69,18.533333,0.85564786,9792.1934,4.8769578E-2,4791.2876,0.4892467,325974.47,0.49458081,66628.836,0.2043983,33.28582
14404397,240540.41,19.733334,0.91104954,108926.91,0.54250562,34063.059,0.31271192,131613.48,0.19968896,85943.711,0.65299582,1.2082622
14409598,2214677.8,23.933332,1.1049553,748861.94,3.7296731,256034.39,0.34189755,1465815.8,2.2239912,767204.81,0.52339751,1.9573885
14421509,1096024.5,37.133331,1.7143736,575643.19,2.8669651,466641.41,0.81064212,520381.25,0.78954214,91783.094,0.17637628,0.90399814
14444565,205839.95,3.4000001,0.15697138,75313.039,0.37509322,65580.742,0.87076378,130526.91,0.19804037,114990.89,0.88096786,1.7331018
14454081,9677285.0,56.066666,2.5884888,4805420.0,23.933176,2437717.0,0.50728482,4871865.5,7.3917785,149727.72,3.0733133E-2,1.013827
14454241,1941403.6,60.066666,2.7731609,161013.28,0.8019194,67377.477,0.41845649,1780390.4,2.7012756,496976.25,0.27913877,11.057344
14466652,452788.53,21.4,0.98799628,13059.252,6.5041021E-2,0.0,0.0,439729.28,0.66717386,303647.81,0.69053197,33.669277
14474509,2090503.0,94.066666,4.3428745,1073413.0,5.3460851,1028494.7,0.95815283,1017090.0,1.5431675,439600.59,0.43221363,0.94752818
14476637,689526.06,12.2,0.56325024,0.0,0.0,0.0,0.0,689526.06,1.046175,521052.47,0.75566643,689526.06
14480573,5838670.0,33.466667,1.5450908,3001703.8,14.949851,2196393.3,0.73171526,2836966.0,4.3043523,218153.28,0.07689666,0.94511825
14481189,898687.06,50.533333,2.3330255,271853.13,1.3539523,205276.7,0.7550987,626833.94,0.95105618,142989.97,0.22811423,2.305773
14481681,1597616.5,39.266666,1.8128655,701358.31,3.4930835,383426.5,0.54669052,896258.13,1.3598367,209319.36,0.23354781,1.2778872
14490414,1713047.6,19.466665,0.89873803,652443.0,3.2494631,328727.22,0.50383973,1060604.6,1.6091894,677667.63,0.63894403,1.6255871
14496242,533159.0,5.666666,0.26161894,0.0,0.0,0.0,0.0,533159.0,0.80892903,437055.22,0.81974494,533159.0
14505893,813102.06,19.866667,0.91720527,126802.91,0.63153619,74264.945,0.58566767,686299.13,1.041279,362640.53,0.52839935,5.4122872
14525059,830929.06,33.333332,1.5389351,333692.19,1.6619389,144936.44,0.43434042,497236.88,0.7544266,289432.69,0.5820809,1.4901019
14544715,143502.64,1.0,4.6168052E-2,0.0,0.0,0.0,0.0,143502.64,0.21772763,143352.91,0.99894965,143502.64
14548818,2837390.8,25.533333,1.1788242,372447.69,1.854959,104809.41,0.28140628,2464943.0,3.7399046,1691382.9,0.68617499,6.6182079
14551898,628863.0,15.066666,0.6955986,72153.789,0.3593587,45068.043,0.62460226,556709.25,0.84466034,358148.72,0.64333057,7.7154856
14552261,2232073.0,57.799999,2.6685133,504721.78,2.5137441,216730.88,0.42940575,1727351.1,2.6208026,964980.19,0.55864704,3.4223759
14556762,1350687.3,4.1999998,0.19390582,113059.4,0.56308728,0.0,0.0,1237627.9,1.8777758,1125952.5,0.90976584,10.946608
14564793,921782.0,17.733334,0.81871343,305444.53,1.5212528,300952.72,0.98529088,616337.44,0.93513048,387495.34,0.62870544,2.0178308
14571241,733687.94,44.0,2.0313942,622.95734,3.1026108E-3,0.0,0.0,733065.0,1.1122339,466102.41,0.63582599,1174.864
14572195,1.4948991E+7,55.200001,2.5484765,5874053.5,29.255459,1336531.0,0.22753125,9074937.0,13.768838,4499018.5,0.495763,1.5449188
14587386,410154.44,22.933332,1.0587873,0.0,0.0,0.0,0.0,410154.44,0.62230182,335718.91,0.81851625,410154.44
14587736,1708016.8,46.0,2.1237304,810221.63,4.0352721,494400.94,0.6102038,897795.13,1.3621688,89986.359,0.10023028,1.1080846
14593180,597082.25,18.533333,0.85564786,123360.67,0.61439228,121893.34,0.98809737,473721.59,0.71874833,443113.19,0.93538535,3.8401036
14596151,20660.928,1.933333,8.9258216E-2,9372.9551,4.6681579E-2,4791.2866,0.51112753,11287.972,1.7126538E-2,2545.3713,0.22547413,1.2041845
14602021,946794.19,8.333333,0.38473374,479922.25,2.3902311,47164.23,9.8274529E-2,466871.94,0.70835578,252740.39,0.54134727,0.97280544
14630687,377712.25,13.533333,0.6248076,0.0,0.0,0.0,0.0,377712.25,0.57307935,323233.34,0.85576379,377712.25
14641163,626186.5,20.6,0.95106184,22459.158,0.11185683,22459.158,0.99995548,603727.31,0.91599792,363891.72,0.60274082,26.879923
14647979,1895351.5,44.599998,2.0590951,626370.94,3.1196122,42672.402,6.8126298E-2,1268980.5,1.9253453,513865.53,0.40494329,2.0259218
14651755,115027.72,6.0,0.27700832,43421.039,0.21625654,43421.039,0.99997699,71606.68,0.10864437,60639.727,0.84683269,1.649086
14652271,3099552.5,40.533333,1.871345,877177.81,4.3687449,425226.72,0.48476627,2222374.8,3.371871,1075045.0,0.48373687,2.5335479
14652932,2536329.0,56.400002,2.603878,331811.59,1.6525728,253788.48,0.76485491,2204517.3,3.3447771,892526.94,0.40486255,6.6438627
14656498,205179.72,16.666666,0.76946747,6213.7007,3.0947058E-2,0.0,0.0,198966.02,0.30187878,102713.22,0.51623237,32.015381
14664253,4745148.5,29.066666,1.3419514,1127078.4,5.6133633,206699.11,0.18339357,3618070.0,5.4894729,1825929.5,0.50466937,3.2101288
14672721,319761.34,13.6,0.62788552,46834.832,0.23325877,27325.309,0.58342743,272926.53,0.41409445,180421.91,0.66106158,5.8273015
14682884,812818.81,51.733334,2.3884273,140968.64,0.702088,120081.63,0.85182613,671850.19,1.0193565,233350.66,0.34732494,4.7659206
14690847,1818407.4,24.866667,1.1480455,689699.75,3.4350188,279841.13,0.40574279,1128707.5,1.7125177,970535.06,0.85986334,1.6365176
14694355,289774.16,12.133333,0.56017232,11529.034,5.7419837E-2,0.0,0.0,278245.13,0.42216402,259777.61,0.93362528,24.132202
14709673,338607.72,5.4666662,0.25238532,0.0,0.0,0.0,0.0,338607.72,0.51374847,293466.34,0.86668271,338607.72
14711088,37431.93,0.133333,6.1557246E-3,37431.93,0.18642804,37431.93,0.9999733,0.0,0.0,0.0,0.0,0.0
14713603,1840420.1,14.866666,0.68636501,769857.63,3.8342412,447611.0,0.58141977,1070562.5,1.624298,585601.06,0.54700261,1.3905963
14719845,645689.19,5.5333328,0.25546321,323651.44,1.6119314,105558.04,0.32614627,322037.75,0.48860785,87141.531,0.27059332,0.99501103
14720054,1231455.1,40.933334,1.8898122,607129.44,3.0237808,571959.88,0.94207084,624325.69,0.94725055,221896.48,0.35541728,1.0283221
14736748,1185172.9,12.266666,0.56632805,196333.84,0.97783184,191651.48,0.97614604,988839.0,1.5003039,858389.0,0.8680768,5.0364923
14737664,157311.97,6.1333332,0.28316402,79355.688,0.39522743,29945.545,0.37735376,77956.281,0.11827822,44019.949,0.56466758,0.98235297
14739087,372441.75,9.3999996,0.43397969,26202.352,0.13049963,9807.166,0.37427145,346239.41,0.5253275,309487.19,0.89385062,13.213553
14747265,2648351.3,24.799999,1.1449677,1542861.1,7.6841502,566794.31,0.36736548,1105490.0,1.6772913,314428.22,0.28442404,0.71651894
14771683,321315.72,7.1333332,0.32933208,0.0,0.0,0.0,0.0,321315.72,0.48751235,308439.09,0.95992237,321315.72
14786519,275579.94,1.066666,0.04924589,0.0,0.0,0.0,0.0,275579.94,0.41812029,270532.53,0.98168087,275579.94
14808847,1221146.4,48.266666,2.2283778,494158.16,2.4611325,318036.66,0.64359152,726988.19,1.103014,297958.16,0.40985227,1.471162
14818582,1521542.3,31.066666,1.4342874,737826.19,3.67471,685603.25,0.92921931,783716.13,1.1890837,400821.09,0.51143599,1.0621947
14821988,655527.0,20.066666,0.92643887,5989.1089,2.9828487E-2,5989.1089,0.99983305,649537.88,0.98550349,432413.66,0.66572404,108.43507
14826116,477252.56,28.466665,1.3142505,145408.34,0.72419971,75313.047,0.51793814,331844.22,0.50348657,178325.72,0.53737617,2.2821381
14835466,867534.75,29.066666,1.3419514,141941.88,0.70693511,141941.88,0.99999297,725592.88,1.100897,570163.19,0.78578824,5.1118655
14837954,736155.94,38.200001,1.7636195,164146.5,0.81752425,164146.5,0.99999392,572009.44,0.86787438,403067.03,0.70464975,3.4847286
14848931,659371.31,22.0,1.0156971,77858.414,0.38777032,64382.922,0.82691246,581512.88,0.88229334,521651.38,0.89705747,7.4687548
14850892,174096.61,8.8000002,0.40627885,2245.9158,1.1185683E-2,0.0,0.0,171850.69,0.26073837,100916.48,0.58723009,76.482925
14865801,2322009.0,18.266666,0.8433364,1168999.1,5.8221478,739205.75,0.63234013,1153009.9,1.7493901,105857.5,0.09180963,0.98632139
14866430,740848.56,138.39999,6.3896585,282551.19,1.4072335,262921.88,0.930525,458297.38,0.69534612,237468.2,0.51815194,1.621992
14872527,317549.59,6.9333329,0.32009849,115739.52,0.57643545,90285.813,0.7800709,201810.06,0.30619386,188207.75,0.93259376,1.7436422
14875577,3595595.0,38.933334,1.7974762,867575.0,4.3209181,16470.049,1.8983984E-2,2728020.0,4.1390553,726593.63,0.26634458,3.1444161
14887515,1057566.3,13.6,0.62788552,347143.72,1.7289337,308214.5,0.88785595,710422.56,1.07788,484219.44,0.68159264,2.0464737
14892960,8789995.0,84.400002,3.8965836,2405007.8,11.978033,1293984.1,0.53803718,6384987.0,9.6875439,1449351.1,0.22699353,2.6548705
14894393,533881.69,29.533333,1.3634964,119033.54,0.59284121,73815.766,0.62012058,414848.13,0.62942326,222794.84,0.53705031,3.4851072
14898358,2166341.3,25.6,1.1819022,131168.08,0.65327668,0.0,0.0,2035173.3,3.087842,1030725.6,0.50645572,15.515649
14905888,2971473.5,45.799999,2.1144967,1339082.0,6.6692376,555489.81,0.41482854,1632391.4,2.4767258,104809.41,6.4206012E-2,1.2190367
14907076,559308.56,6.1999998,0.28624192,260750.83,1.2986578,137075.73,0.52569425,298557.75,0.45298311,117236.8,0.39267585,1.1449882
14918729,182140.13,39.599998,1.8282548,16742.555,8.3385535E-2,8684.208,0.51865977,165397.58,0.25094748,45517.23,0.27519724,9.8782835
14930512,1581865.4,43.333332,2.0006156,308798.44,1.5379567,220099.75,0.71275949,1273067.0,1.9315454,550698.56,0.43257591,4.1226335
14937933,4190358.0,18.200001,0.84025854,2998926.5,14.936018,2835843.0,0.94561911,1191431.5,1.8076849,174881.97,0.14678295,0.39728588
14939820,1452398.3,2.7333331,0.12619266,0.0,0.0,0.0,0.0,1452398.3,2.2036335,1443225.5,0.9936837,1452398.3
14945938,254788.47,7.8666658,0.36318865,17667.871,8.7994032E-2,14972.771,0.84740967,237120.59,0.35976833,234773.08,0.99009573,13.420246
14953743,750381.5,11.466666,0.52939361,299594.13,1.492115,297958.16,0.99453604,450787.38,0.68395168,297958.16,0.66097128,1.5046552
14969345,301552.91,14.733333,0.68020928,45123.441,0.22473527,149.728,3.3181128E-3,256429.45,0.38906446,74863.859,0.29194605,5.6827173
14974851,2127797.0,45.599998,2.1052632,1037390.0,5.1666741,328502.59,0.31666228,1090407.1,1.6544069,262772.16,0.24098514,1.0511053
14976384,3430010.3,80.73333,3.7273006,1880610.1,9.3662939,1348897.0,0.71726525,1549400.1,2.3508084,243643.44,0.15725008,0.82388121
14980520,2368929.3,16.866667,0.77870113,1169075.5,5.8225279,399773.0,0.34195623,1199853.6,1.8204633,881147.63,0.7343787,1.0263259
14984900,2581606.3,56.733334,2.6192675,965418.88,4.8082252,658622.31,0.68221331,1616187.3,2.4521406,676320.13,0.41846615,1.674077
14988970,1133159.5,31.666666,1.4619883,262802.09,1.308874,151973.63,0.5782795,870357.38,1.3205392,404414.56,0.46465293,3.3118234
14990644,4816468.0,15.2,0.70175439,2489720.3,12.39994,307690.47,0.12358431,2326747.8,3.5302296,1184346.3,0.50901341,0.93454146
15004238,505005.88,8.4666662,0.39088947,106351.59,0.52967936,66029.922,0.62085855,398654.28,0.60485333,315626.03,0.79172671,3.7484207
15031489,2783579.5,11.666666,0.53862727,299455.44,1.4914243,0.0,0.0,2484124.0,3.769007,1482109.8,0.59663254,8.2954445
15033734,2.4061362E+7,53.133331,2.4530625,1.6681757E+7,83.082741,1.5355476E+7,0.92049509,7379605.0,11.196616,2530688.0,0.34292996,0.44237575
15039371,1014950.9,23.133333,1.0680209,186800.3,0.93035048,763.61133,4.0878267E-3,828150.56,1.2565014,347368.31,0.41945016,4.4333234
15040528,956096.63,62.0,2.8624191,184239.97,0.91759884,117536.26,0.63794857,771856.69,1.1710901,398425.44,0.51619029,4.1893868
15042079,3904260.0,34.400002,1.588181,1970066.3,9.8118267,1174389.4,0.59611636,1934193.6,2.9346318,841170.31,0.43489435,0.98179066
15042083,802748.94,43.533333,2.0098491,285497.81,1.4219091,165688.7,0.58034807,517251.09,0.78479296,202994.86,0.39244857,1.8117452
15042508,4178811.8,75.066666,3.4656818,1501478.8,7.4780469,347368.31,0.23135065,2677333.3,4.062151,495149.56,0.18494126,1.7831298
15044221,277765.75,11.933333,0.55093873,103535.84,0.51565558,0.0,0.0,174229.91,0.26434821,28747.723,0.16499785,1.6827818
15047873,602729.0,28.533333,1.3173283,0.0,0.0,0.0,0.0,602729.0,0.91448325,571959.88,0.9489488,602729.0
15053840,3250464.5,45.666664,2.108341,1079836.4,5.3780761,0.0,0.0,2170628.3,3.2933593,765336.25,0.35258728,2.0101438
15057364,323191.63,3.4000001,0.15697138,164026.72,0.81692767,142316.2,0.86763507,159164.91,0.24149102,18865.693,0.11852848,0.97035372
15058566,1790991.5,47.400002,2.1883657,592027.88,2.9485683,0.0,0.0,1198963.6,1.819113,501887.31,0.41860059,2.0251775
15088828,578694.63,20.0,0.92336106,25881.932,0.12890379,4491.8311,0.17354414,552812.69,0.83874834,318171.41,0.57554907,21.358194
15103892,312291.28,24.200001,1.1172669,7636.1138,3.8031321E-2,6737.7471,0.88223737,304655.16,0.46223435,162903.77,0.53471351,39.891399
15104152,2.2701568E+7,80.666664,3.7242229,1.0722216E+7,53.401512,6027439.0,0.56214482,1.1979352E+7,18.175526,2966561.3,0.24763952,1.1172458
15112348,476395.84,11.4,0.52631581,50083.922,0.24944071,47987.734,0.95812738,426311.91,0.64681655,405163.22,0.95038927,8.5117817
15115077,784655.94,18.333332,0.84641427,1497.2773,7.4571222E-3,1497.2773,0.99933255,783158.69,1.188238,708511.56,0.90468341,522.70605
15121468,159055.91,6.2666659,0.28931975,71869.305,0.35794184,22009.975,0.30624574,87186.602,0.13228281,67976.383,0.77965653,1.2131102
15142137,1316479.5,45.533333,2.1021852,430413.28,2.1436541,32041.732,7.4443936E-2,886066.19,1.3443731,481823.81,0.54377794,2.0586355
15150934,103878.8,9.1999998,0.42474607,748.63867,3.7285611E-3,748.63867,0.99866605,103130.16,0.15647298,60490.0,0.58653462,137.57317
15158844,722676.25,40.733334,1.8805786,128294.2,0.63896346,87351.148,0.68086064,594382.06,0.90181899,394477.16,0.66367495,4.6329255
15160419,1253910.1,22.133333,1.0218529,689795.63,3.4354959,655358.25,0.95007461,564114.5,0.85589588,78756.781,0.1396111,0.81779832
15166647,261438.91,11.4,0.52631581,128224.42,0.63861597,1946.4607,0.01517999,133214.47,0.20211804,84296.711,0.63278466,1.0389085
15173207,254921.72,7.5333328,0.3477993,0.0,0.0,0.0,0.0,254921.72,0.38677686,186411.02,0.73124522,254921.72
15196059,1852255.5,34.533333,1.5943367,269144.56,1.3404623,83248.609,0.30930704,1583110.9,2.4019558,1248280.0,0.78849763,5.8819876
15197816,2137681.8,72.533333,3.3487227,835634.88,4.1618419,646000.25,0.77306426,1302046.8,1.9755147,562735.69,0.43219283,1.5581509
15205815,977249.13,28.933332,1.3357956,0.0,0.0,0.0,0.0,977249.13,1.4827193,758606.0,0.77626592,977249.13
15206009,2080054.0,32.333332,1.492767,475246.25,2.3669426,134754.95,0.28354701,1604807.8,2.434875,968905.81,0.60375154,3.3767848
15206594,746605.56,24.133333,1.1141889,144562.11,0.71998513,122028.09,0.84411639,602043.44,0.91344303,283734.03,0.47128421,4.1645713
15208319,314990.69,13.4,0.61865187,82949.156,0.41312456,33613.875,0.40522978,232041.53,0.35206217,165823.45,0.71462524,2.7973609
15218842,412933.59,48.599998,2.2437673,103506.77,0.5155108,56447.344,0.54534405,309426.81,0.46947408,137899.23,0.4456588,2.9894068
15223800,120693.0,5.1999998,0.24007387,29795.816,0.14839673,29795.816,0.99996644,90897.18,0.13791265,52404.703,0.57652092,3.0505669
15223932,367838.09,20.933332,0.96645123,35913.691,0.17886652,26202.352,0.72957194,331924.41,0.50360829,215308.47,0.64866519,9.2420235
15230899,428558.41,47.799999,2.2068329,0.0,0.0,0.0,0.0,428558.41,0.65022504,97173.281,0.22674401,428558.41
15233857,358159.0,13.2,0.60941827,27699.629,0.13795675,0.0,0.0,330459.34,0.50138545,261274.88,0.7906391,11.92967
15250320,1397480.6,53.733334,2.4807632,171260.06,0.85295302,52704.16,0.30774161,1226220.5,1.8604681,548901.81,0.44763675,7.1599493
15253284,704139.38,12.0,0.55401665,258639.67,1.2881433,147182.34,0.5690611,445499.69,0.67592901,284183.22,0.63789624,1.7224658
15254530,940503.56,29.466665,1.3604186,359078.53,1.7883744,184614.28,0.51413202,581425.06,0.88216013,346140.53,0.5953303,1.6192098
15254951,584332.75,41.866665,1.9329025,150997.44,0.75203598,115140.62,0.76252854,433335.31,0.65747273,151075.27,0.34863284,2.8697999
15267436,1219927.8,45.066666,2.0806401,175780.34,0.87546611,130113.39,0.74020022,1044147.4,1.5842201,583938.13,0.55924815,5.9400358
15282992,1082424.5,29.266666,1.351185,333234.0,1.659657,288914.59,0.86699957,749190.5,1.1367002,339582.47,0.45326522,2.2482347
15283573,1289312.8,18.866667,0.87103719,634383.19,3.159517,471417.72,0.74311072,654929.63,0.99368399,28897.447,4.4122916E-2,1.0323863
15307012,762232.5,32.666664,1.5081563,99029.914,0.49321404,84970.477,0.85801977,663202.56,1.0062361,464305.66,0.70009524,6.6969247
15321146,615813.63,17.133333,0.79101259,172636.06,0.85980612,170689.59,0.98871934,443177.59,0.67240584,85344.797,0.19257428,2.5671058
15325309,1520993.6,64.866669,2.9947677,258220.42,1.2860552,158426.91,0.61353117,1262773.3,1.9159273,586782.94,0.46467763,4.8902731
15341897,3528968.0,34.666664,1.6004925,1344443.5,6.6959405,520902.72,0.38744828,2184524.5,3.3144433,871673.25,0.39902177,1.6248529
15347446,1114052.0,45.599998,2.1052632,99849.852,0.4972977,0.0,0.0,1014202.2,1.5387859,359534.88,0.35449988,10.15717
15354016,581655.56,10.8,0.49861497,13176.039,6.5622672E-2,5689.6533,0.4317854,568479.5,0.86251861,499791.13,0.87917024,43.141674
15377876,365377.38,19.733334,0.91104954,146547.03,0.72987092,119632.45,0.81633604,218830.34,0.33201769,27400.172,0.12521137,1.4932328
15381290,858193.69,45.533333,2.1021852,212763.09,1.059657,46864.777,0.22026639,645430.56,0.97927171,262724.63,0.40705264,3.0335503
15384947,676186.13,17.266666,0.79716831,48212.328,0.24011932,3294.01,6.8321563E-2,627973.81,0.95278561,556013.88,0.88540792,13.024901
15386233,312406.44,5.4666662,0.25238532,149727.72,0.74571216,149727.72,0.99999332,162678.72,0.24682231,149428.27,0.91854262,1.0864898
15387560,635738.75,36.400002,1.6805171,0.0,0.0,0.0,0.0,635738.75,0.96456689,430467.19,0.67711228,635738.75
15392798,105792.34,23.866667,1.1018775,6737.748,0.03355705,0.0,0.0,99054.594,0.15028939,52554.43,0.53055489,14.699258
15400383,578298.19,10.266666,0.47399196,26426.941,0.1316182,26426.941,0.99996215,551871.25,0.83731991,434210.38,0.78679514,20.882111
15404394,32594.229,1.133333,5.2323777E-2,1497.2773,7.4571222E-3,0.0,0.0,31096.951,4.7181468E-2,28448.268,0.91479558,20.755136
15407862,878152.38,31.066666,1.4342874,336071.81,1.6737905,255285.77,0.75961447,542080.56,0.82246512,203180.52,0.3748154,1.6129855
15413183,60059.41,4.4666662,0.20621727,30394.727,0.15137956,11379.307,0.37437195,29664.686,4.5008384E-2,8684.207,0.29273579,0.97594923
15428955,1415480.3,9.1333332,0.4216682,971647.69,4.8392477,971647.69,0.99999899,443832.53,0.67339951,419237.63,0.944583,0.45678294
15435442,430239.63,4.4000001,0.20313942,0.0,0.0,0.0,0.0,430239.63,0.65277582,403815.66,0.93858099,430239.63
15436657,5246025.0,23.6,1.089566,3317891.5,16.524609,2615144.3,0.78819442,1928133.4,2.925437,626460.75,0.32490516,0.58113199
15441779,1.9016738E+7,119.2,5.5032315,9075716.0,45.201195,3951539.0,0.43539688,9941022.0,15.082895,1345198.8,0.13531794,1.0953429
15444986,1212561.6,28.333332,1.3080947,170603.34,0.84968227,15421.954,9.0396024E-2,1041958.3,1.5808985,419387.34,0.40249878,6.1074548
15455653,792421.0,47.066666,2.1729763,103493.3,0.51544374,96724.109,0.93458396,688927.69,1.0452671,252141.48,0.3659907,6.656673
15458619,4787511.5,35.066666,1.6189597,2288362.0,11.397084,9283.1191,4.0566633E-3,2499149.3,3.7918036,27250.445,1.0903885E-2,1.0921122
15461417,839003.94,22.066666,1.018775,129289.88,0.64392245,129289.88,0.99999225,709714.06,1.076805,374019.84,0.52700001,5.4892817
15462118,343201.25,11.6,0.5355494,54575.754,0.27181208,48586.645,0.89024431,288625.5,0.43791354,218827.06,0.75816691,5.2884331
15471394,1666843.9,62.400002,2.8808863,409213.34,2.0380685,211116.08,0.51590586,1257630.5,1.9081246,476433.63,0.37883404,3.0732806
15474511,389231.94,49.266666,2.2745459,53654.918,0.26722589,5390.1987,0.10045861,335577.03,0.50915015,181769.47,0.54166085,6.254241
15476291,405555.31,9.0666656,0.41859031,188043.05,0.93653989,47313.961,0.25161105,217512.28,0.33001786,93430.102,0.42953748,1.1567092
15492735,762598.88,4.4666662,0.20621727,55548.984,0.27665919,17967.324,0.32344431,707049.94,1.0727628,404264.84,0.57176197,12.728175
15496197,2699369.8,44.733334,2.0652509,668803.69,3.3309467,373046.63,0.5577811,2030566.1,3.0808516,1070553.3,0.52721882,3.0361121
15503089,739647.75,28.6,1.3204063,8654.2617,0.04310216,0.0,0.0,730993.5,1.1090909,427472.63,0.5847823,84.456543
15510666,154335.83,3.9333329,0.18159433,57601.121,0.28687981,3593.4653,6.2384252E-2,96734.711,0.14676955,79453.016,0.8213411,1.6793602
15511971,1193848.8,8.9333334,0.41243458,355774.66,1.7719196,254537.13,0.71544278,838074.13,1.2715578,640086.0,0.76375729,2.3556254
15515571,701783.38,35.599998,1.6435826,55773.578,0.27777779,54575.754,0.97850597,646009.81,0.98015052,393421.13,0.6090008,11.582514
15523078,2254182.8,22.466665,1.0372422,690544.25,3.4392245,687250.19,0.99522841,1563638.6,2.3724117,1340063.0,0.85701531,2.2643538
15528235,358141.0,22.066666,1.018775,95256.773,0.47442207,62137.004,0.65230376,262884.25,0.39885792,101066.21,0.38444993,2.7597144
15528477,1516213.6,26.866667,1.2403816,98104.805,0.48860657,35934.652,0.36628467,1418108.9,2.1516085,741002.5,0.52252829,14.454892
